user_id,user_profile
5613,female unknown between 35 to 44 years of age
5614,male unknown between 25 to 34 years of age
5615,male executive/managerial between 35 to 44 years of age
5616,male academic/educator between 45 to 49 years of age
5617,male sales/marketing between 25 to 34 years of age
5618,female college/grad student between 18 to 24 years of age
5619,female college/grad student between 18 to 24 years of age
5620,male sales/marketing between 35 to 44 years of age
5621,male executive/managerial between 25 to 34 years of age
5622,male scientist between 35 to 44 years of age
5623,male lawyer between 25 to 34 years of age
5624,male executive/managerial between 25 to 34 years of age
5625,male academic/educator between 25 to 34 years of age
5626,male self-employed above 56 years of age
5627,male unknown between 25 to 34 years of age
5628,male college/grad student between 18 to 24 years of age
5629,male sales/marketing between 25 to 34 years of age
5630,male technician/engineer between 35 to 44 years of age
5631,male programmer between 35 to 44 years of age
5632,female college/grad student between 18 to 24 years of age
5633,male academic/educator between 50 to 55 years of age
5634,male sales/marketing between 25 to 34 years of age
5635,female homemaker between 35 to 44 years of age
5636,male executive/managerial between 25 to 34 years of age
5637,male k-12 student under 18 years of age
5638,male academic/educator between 18 to 24 years of age
5639,female college/grad student between 18 to 24 years of age
5640,male technician/engineer between 35 to 44 years of age
5641,female technician/engineer between 25 to 34 years of age
5642,male k-12 student under 18 years of age
5643,female academic/educator between 35 to 44 years of age
5644,female college/grad student between 18 to 24 years of age
5645,male artist between 25 to 34 years of age
5646,male college/grad student between 18 to 24 years of age
5647,male academic/educator between 18 to 24 years of age
5648,male technician/engineer between 25 to 34 years of age
5649,female college/grad student between 18 to 24 years of age
5650,female programmer between 35 to 44 years of age
5651,female doctor/health care between 25 to 34 years of age
5652,male unknown between 18 to 24 years of age
5653,male academic/educator between 50 to 55 years of age
5654,male college/grad student between 25 to 34 years of age
5655,female doctor/health care between 25 to 34 years of age
5656,male scientist between 25 to 34 years of age
5657,male sales/marketing between 50 to 55 years of age
5658,male unknown above 56 years of age
5659,male unknown between 25 to 34 years of age
5660,male artist between 25 to 34 years of age
5661,female scientist between 25 to 34 years of age
5662,male k-12 student under 18 years of age
5663,female writer between 35 to 44 years of age
5664,male college/grad student between 18 to 24 years of age
5665,male college/grad student between 18 to 24 years of age
5666,male self-employed between 18 to 24 years of age
5667,male executive/managerial between 35 to 44 years of age
5668,female clerical/admin between 25 to 34 years of age
5669,male academic/educator above 56 years of age
5670,male college/grad student between 18 to 24 years of age
5671,male academic/educator between 25 to 34 years of age
5672,female college/grad student between 25 to 34 years of age
5673,female academic/educator between 35 to 44 years of age
5674,male executive/managerial between 35 to 44 years of age
5675,male sales/marketing between 35 to 44 years of age
5676,male writer between 25 to 34 years of age
5677,male academic/educator between 25 to 34 years of age
5678,male technician/engineer between 35 to 44 years of age
5679,male artist between 35 to 44 years of age
5680,male writer between 50 to 55 years of age
5681,female executive/managerial between 25 to 34 years of age
5682,male unknown between 18 to 24 years of age
5683,female homemaker between 18 to 24 years of age
5684,male self-employed between 18 to 24 years of age
5685,male technician/engineer between 25 to 34 years of age
5686,male self-employed above 56 years of age
5687,female unknown under 18 years of age
5688,female college/grad student between 18 to 24 years of age
5689,male unknown between 25 to 34 years of age
5690,male college/grad student between 18 to 24 years of age
5691,male sales/marketing between 35 to 44 years of age
5692,female executive/managerial between 25 to 34 years of age
5693,female college/grad student between 25 to 34 years of age
5694,female programmer between 25 to 34 years of age
5695,female clerical/admin between 35 to 44 years of age
5696,female sales/marketing between 25 to 34 years of age
5697,male unknown between 25 to 34 years of age
5698,male sales/marketing between 35 to 44 years of age
5699,male scientist between 35 to 44 years of age
5700,female sales/marketing between 18 to 24 years of age
5701,male executive/managerial between 25 to 34 years of age
5702,male unknown between 18 to 24 years of age
5703,male academic/educator above 56 years of age
5704,female college/grad student between 18 to 24 years of age
5705,female college/grad student between 18 to 24 years of age
5706,male technician/engineer between 18 to 24 years of age
5707,male programmer between 25 to 34 years of age
5708,male academic/educator between 35 to 44 years of age
5709,male college/grad student between 18 to 24 years of age
5710,male scientist between 25 to 34 years of age
5711,male executive/managerial between 25 to 34 years of age
5712,male academic/educator between 35 to 44 years of age
5713,female executive/managerial between 50 to 55 years of age
5714,male artist between 35 to 44 years of age
5715,male college/grad student between 18 to 24 years of age
5716,male k-12 student under 18 years of age
5717,male unknown between 25 to 34 years of age
5718,female sales/marketing between 35 to 44 years of age
5719,male executive/managerial above 56 years of age
5720,male unknown between 25 to 34 years of age
5721,male lawyer between 45 to 49 years of age
5722,male writer between 25 to 34 years of age
5723,male programmer between 18 to 24 years of age
5724,male scientist between 25 to 34 years of age
5725,male artist between 18 to 24 years of age
5726,male academic/educator between 25 to 34 years of age
5727,male college/grad student between 25 to 34 years of age
5728,female writer between 35 to 44 years of age
5729,male k-12 student between 18 to 24 years of age
5730,male unknown between 18 to 24 years of age
5731,female lawyer between 25 to 34 years of age
5732,female lawyer between 25 to 34 years of age
5733,male college/grad student between 25 to 34 years of age
5734,female sales/marketing between 25 to 34 years of age
5735,male doctor/health care between 25 to 34 years of age
