movie_id,name,cleaned_genre,year,summary
3480,Lucas ,Drama,1986,"""Lucas"" is a heartwarming coming-of-age film about a socially awkward teenager who finds love and friendship while navigating the challenges of high school."
3481,High Fidelity ,Comedy,2000,"High Fidelity (2000) is a witty and introspective film about a record store owner's journey to understand love, set against a backdrop of great music."
3482,Price of Glory ,Drama,2000,"""Price of Glory is a heartfelt sports drama that explores the sacrifices and struggles of a boxing family chasing their dreams."""
3483,"Road to El Dorado, The ","Animation,Children's",2000,"""Road to El Dorado"" is a vibrant and adventurous animated film that follows two con artists on their journey to find the legendary city of gold."
3484,"Skulls, The ",Thriller,2000,"""The Skulls (2000) is a suspenseful thriller that follows a college student who uncovers a secret society's dark secrets, leading to dangerous consequences."""
3485,Autopsy (Macchie Solari) ,Horror,1975,Autopsy (Macchie Solari) is a disturbing Italian horror film from 1975 that explores the dark and twisted secrets of a deranged killer.
3486,Devil Girl From Mars ,Sci-Fi,1954,"""Devil Girl From Mars"" is a low-budget sci-fi film from 1954 that follows an alien woman who arrives on Earth seeking men to repopulate her dying planet."
3487,"Dorado, El ",Western,1967,"""Dorado, El (1967) is a classic Western film directed by Howard Hawks, featuring John Wayne as a gunslinger caught in a dangerous quest for gold."""
3488,"Hideous Sun Demon, The ","Horror,Sci-Fi",1959,Hideous Sun Demon (1959) is a low-budget sci-fi horror film about a man who transforms into a murderous creature when exposed to sunlight.
3489,Hook ,"Adventure,Fantasy",1991,"""Hook (1991) is a whimsical and nostalgic adventure that follows an adult Peter Pan as he rediscovers his lost youth and battles Captain Hook."""
3490,Horror Express ,Horror,1972,"""Horror Express (1972) is a thrilling horror film set on a train, filled with suspense, supernatural elements, and an eerie atmosphere."""
3491,My Chauffeur ,Comedy,1986,"""My Chauffeur"" is a lighthearted 1986 comedy about a rebellious young woman who becomes a chauffeur and navigates the challenges of working in a male-dominated industry."
3492,"Son of the Sheik, The ",Adventure,1926,"""Son of the Sheik is a captivating silent film that follows the passionate and dangerous love affair between an Arab prince and a dancing girl."""
3493,Torso (Corpi Presentano Tracce di Violenza Carnale) ,Horror,1973,"Torso (Corpi Presentano Tracce di Violenza Carnale) is a 1973 Italian giallo film directed by Sergio Martino, featuring a masked killer terrorizing a group of college students."
3494,True Grit ,"Adventure,Western",1969,"""True Grit (1969) is a gripping Western tale of revenge and justice, featuring an unforgettable performance by John Wayne as the relentless Rooster Cogburn."""
3495,Roadside Prophets ,"Comedy,Drama",1992,"""Roadside Prophets (1992) is a quirky road trip film that follows two friends on a motorcycle journey, exploring life's meaning and encountering eccentric characters along the way."""
3496,Madame Sousatzka ,Drama,1988,"""Madame Sousatzka is a captivating drama that explores the complex relationship between a talented young pianist and her demanding piano teacher."""
3497,Max Dugan Returns ,Comedy,1983,"""Max Dugan Returns is a heartwarming comedy-drama about a struggling single mother who reconnects with her estranged father, bringing unexpected joy and chaos into their lives."""
3498,Midnight Express ,Drama,1978,"Midnight Express (1978) is a gripping and intense drama based on a true story, following an American student's harrowing experience in a Turkish prison."
3499,Misery ,Horror,1990,"Misery (1990) is a gripping psychological thriller that delves into the twisted relationship between a famous author and his deranged, obsessive fan."
3500,Mr. Saturday Night ,"Comedy,Drama",1992,"""Mr. Saturday Night"" is a bittersweet comedy-drama that follows the rise and fall of a once-popular stand-up comedian, played brilliantly by Billy Crystal."
3501,Murphy's Romance ,"Comedy,Romance",1985,"Murphy's Romance is a heartwarming romantic comedy that follows the unlikely relationship between a divorced woman and an older, charming cowboy."
3502,My Life ,Drama,1993,"""My Life"" is a heartfelt drama that follows a man diagnosed with terminal cancer as he documents his life for his unborn child."
3503,Solaris (Solyaris) ,"Drama,Sci-Fi",1972,Solaris is a thought-provoking and atmospheric sci-fi film that explores the nature of human consciousness and the mysteries of an enigmatic planet.
3504,Network ,"Comedy,Drama",1976,"""Network"" is a gripping satire that explores the dark side of television, depicting a news anchor's descent into madness and the manipulation of media for profit."
3505,No Way Out ,Thriller,1987,"""No Way Out (1987) is a gripping political thriller that keeps you on the edge of your seat with its intense plot twists and stellar performances."""
3506,North Dallas Forty ,"Comedy,Drama",1979,"""North Dallas Forty is a gritty and realistic portrayal of the dark side of professional football, exposing corruption, drugs, and the toll it takes on players."""
3507,"Odd Couple, The ",Comedy,1968,"""The Odd Couple"" is a hilarious comedy about two mismatched roommates, Felix and Oscar, whose clashing personalities lead to endless comedic situations."
3508,"Outlaw Josey Wales, The ",Western,1976,"""Outlaw Josey Wales is a gripping Western film from 1976, starring Clint Eastwood as a vengeful gunslinger seeking justice and redemption."""
3509,Black and White ,Drama,1999,"""Black and White (1999) is a thought-provoking drama exploring racial tensions in New York City through intersecting storylines and an ensemble cast."""
3510,Frequency ,"Drama,Thriller",2000,Frequency is a gripping sci-fi thriller that explores the power of a father-son connection through a mysterious radio frequency that transcends time.
3511,Ready to Rumble ,Comedy,2000,"""Ready to Rumble"" is a comedy film about two wrestling fans who embark on a mission to help their favorite wrestler regain his glory."
3512,Return to Me ,"Drama,Romance",2000,"""Return to Me is a heartwarming romantic comedy about love, loss, and second chances, with endearing performances and a touching storyline."""
3513,Rules of Engagement ,"Drama,Thriller",2000,"""Rules of Engagement (2000) is a gripping military drama that explores the complexities of war and justice, featuring strong performances from Samuel L. Jackson and Tommy Lee Jones."""
3514,Joe Gould's Secret ,Drama,2000,"""Joe Gould's Secret is a captivating drama based on a true story, exploring the enigmatic life of a bohemian writer and his mysterious manuscript."""
3515,Me Myself I ,Comedy,2000,"""Me Myself I"" is a heartwarming and thought-provoking comedy that explores the concept of self-discovery and the choices we make in life."
3516,"Bell, Book and Candle ","Comedy,Romance",1958,"""Bell, Book and Candle"" is a charming romantic comedy about a witch who falls in love with her neighbor, leading to magical and hilarious consequences."
3517,"Bells, The ","Crime,Drama",1926,"""Bells, The"" is a gripping silent film from 1926 that tells the haunting story of a murderer haunted by his own guilt."
3518,"End of Violence, The ","Drama,Thriller",1997,"""End of Violence (1997) is a thought-provoking thriller that explores the consequences of surveillance and media manipulation in a dystopian Los Angeles."""
3519,Force 10 from Navarone ,"Action,War",1978,"""Force 10 from Navarone is an action-packed World War II film that follows a team of commandos on a dangerous mission behind enemy lines."""
3520,How to Stuff a Wild Bikini ,Comedy,1965,"""How to Stuff a Wild Bikini"" (1965) is a lighthearted beach party film filled with catchy songs, comedic antics, and plenty of bikinis."
3521,Mystery Train ,"Comedy,Crime,Drama",1989,"""Mystery Train"" (1989) is a quirky and atmospheric indie film directed by Jim Jarmusch, intertwining three separate stories set in a run-down Memphis hotel."
3522,Sacco and Vanzetti (Sacco e Vanzetti) ,Drama,1971,"""Sacco and Vanzetti"" is a gripping and thought-provoking historical drama that explores the controversial trial and execution of two Italian immigrants in 1920s America."
3523,Taffin ,"Action,Thriller",1988,"""Taffin"" is a 1988 action thriller film about an enigmatic debt collector who takes on corrupt businessmen in a small Irish town."
3524,Arthur ,"Comedy,Romance",1981,"""Arthur (1981) is a charming comedy about a wealthy playboy who must choose between love and his inheritance."""
3525,Bachelor Party ,Comedy,1984,"""Bachelor Party"" is a raunchy 1980s comedy about a wild bachelor party that spirals out of control, filled with outrageous humor and memorable moments."
3526,Parenthood ,"Comedy,Drama",1989,Parenthood is a heartwarming and hilarious comedy-drama that explores the ups and downs of family life with an all-star cast.
3527,Predator ,"Action,Sci-Fi,Thriller",1987,"""Predator is a thrilling sci-fi action film that follows a team of commandos hunted by an extraterrestrial creature in the jungle."""
3528,"Prince of Tides, The ","Drama,Romance",1991,"Prince of Tides (1991) is a powerful drama that explores family secrets and healing, with exceptional performances by Barbra Streisand and Nick Nolte."
3529,"Postman Always Rings Twice, The ","Crime,Thriller",1981,"A gripping and intense film noir about a drifter who becomes entangled in a passionate affair with a married woman, leading to murder and betrayal."
3530,Smoking/No Smoking ,Comedy,1993,"""Smoking/No Smoking"" (1993) is a French film adaptation of Alan Ayckbourn's play, exploring the consequences of choices through a series of interconnected stories."
3531,All the Vermeers in New York ,"Comedy,Drama,Romance",1990,"""All the Vermeers in New York"" (1990) is a visually stunning and introspective film that explores love, art, and the complexities of relationships in the bustling city of New York."
3532,Freedom for Us (À nous la liberté ) ,Comedy,1931,"""Freedom for Us (À nous la liberté) is a satirical French film from 1931 that explores the absurdities of modern industrial society with wit and charm."""
3533,"Actor's Revenge, An (Yukinojo Henge) ",Drama,1963,"""Actor's Revenge (Yukinojo Henge) is a captivating 1963 Japanese film that explores themes of revenge, identity, and the power of performance."""
